subs,class,EEAct,ERAct,RRAct,EEActUnsigned,ERActUnsigned,RRActUnsigned,subsMem,RT,eHippLeft,eHippRight,rHippLeft,rHippRight,encSess,retSess,Item,ClassSpecVoxVals,OtherClassSpecVoxVals,IntensityActDiff,NrmIntensityActDiff,globalSignal,EERSA_CorClass,EERSA_IncClass,ERRSA_CorClass,ERRSA_IncClass,eHippLeftUnstd,eHippRightUnstd,rHippLeftUnstd,rHippRightUnstd,EEHippOnlyAct,ERHippOnlyAct,EIntensity_ActCor,EIntensity_ActInc,EIntensity_ActDiff
21,2,-0.61339,-1.3451,0.58392,0.61339,1.3451,-0.58392,1,2.4337,0.073836,0.03114,0.71539,0.45216,3,2,SHALLOW,-0.051818,0.40789,-0.26338,-0.045411,0.36395,-0.081442,0.081549,0.05792,0.095142,0.20106,0.20923,0.45067,0.46185,1.8272,-2.3456,0.37611,0.23182,0.14428
21,2,-0.63544,1.9051,-0.67825,0.63544,-1.9051,0.67825,1,2.2855,-1.1779,-0.1463,-0.06348,0.24214,6,2,PASSIONATE,-0.49804,-0.86067,0.20384,-0.040791,1.34,0.07622,-0.067394,-0.092418,-0.15936,-0.095962,0.2648,1.1703,1.3855,1.6284,3.0605,0.56749,-0.094823,0.66231
21,1,2.3484,-1.1007,-0.42853,2.3484,-1.1007,-0.42853,0,2.2179,2.1215,1.8874,-0.74711,-0.84693,4,2,BIBLICAL,-0.63849,1.0487,-0.96995,0.42905,-0.32707,0.16817,-0.098287,-0.020002,0.0024861,0.013395,-0.17222,-0.57743,-0.59126,1.354,-1.5112,1.2925,-1.1945,2.487
21,1,0.40141,-1.1135,0.83406,0.40141,-1.1135,0.83406,1,1.974,0.29772,0.15667,0.20631,0.25379,3,3,TACKY,0.37147,-0.1562,0.30459,-0.073682,-0.40387,0.043567,0.015606,0.13662,0.057939,-0.16819,-0.2569,-0.40458,-0.36617,-1.0194,0.70964,-0.57764,0.074615,-0.65225
21,2,-1.4398,-0.85175,-0.20208,1.4398,0.85175,0.20208,1,1.253,-0.099483,-0.27627,0.62831,-0.0316,5,3,ARID,1.1755,-0.24306,0.82014,-0.42918,-0.3321,0.088705,-0.074744,0.0062083,-0.0010888,-0.016835,-0.073068,-0.22829,-0.37225,2.7485,2.1818,0.3264,0.23402,0.092379
21,2,-3.2524,-0.13646,-0.13113,3.2524,0.13646,0.13113,0,2.121,-1.011,-0.72702,-0.17029,0.099985,5,3,WILD,0.52379,1.1825,-0.37307,-0.069644,0.22955,0.038912,-0.061418,-0.0068658,0.025335,-0.27916,-0.18397,0.095588,0.22955,-0.19127,0.12148,0.48278,-0.95155,1.4343
21,1,0.87828,-3.4008,-0.64391,0.87828,-3.4008,-0.64391,1,1.621,0.30786,0.24076,-0.01079,0.59742,4,3,ANGELIC,-0.62888,1.3688,-1.1475,1.5299,-0.131,0.093184,-0.04263,0.1047,0.018608,0.2524,0.24824,-0.20315,0.0034481,0.85951,2.393,0.49492,-0.84617,1.3411
21,2,-0.69305,-0.10008,-1.2015,0.69305,0.10008,1.2015,1,2.2326,-0.68464,-0.43787,-1.7725,-0.44771,2,3,FRAGILE,0.42824,-0.56894,0.57362,0.34605,0.35279,0.056772,0.025168,-0.032835,-0.056164,-0.24093,-0.16888,-0.20132,0.2028,2.0843,1.0858,0.67747,-1.0941,1.7716
21,2,-2.3928,-0.81392,0.96044,2.3928,0.81392,-0.96044,1,1.4532,-0.33776,-0.23327,-0.7916,-1.28,4,3,ARTIFICIAL,1.0003,-1.7576,1.5851,0.57651,0.53729,0.092313,0.0042081,0.0021817,0.0013058,-0.80713,-0.88195,0.22588,0.16,1.5518,0.60003,1.3312,0.21342,1.1177
21,1,1.8718,-0.023756,0.40649,1.8718,-0.023756,0.40649,1,1.4131,-0.39181,-0.018112,-0.51986,0.24454,5,3,BOVINE,-0.44338,-0.39872,-0.02878,-0.17028,0.06773,0.11093,0.013946,0.025826,-0.022582,-1.0847,-1.1175,-0.14717,0.10645,2.0719,1.3437,0.39106,-0.86657,1.2576
21,1,2.3089,0.6623,0.21392,2.3089,0.6623,0.21392,1,1.4966,-0.23726,-0.90082,1.3813,1.2209,2,3,ROBOTIC,-0.52503,-0.18986,-0.19558,0.17238,0.044574,0.11325,-0.078477,-0.054496,-0.027298,-0.11236,-0.3253,0.32157,0.35222,-0.49356,-1.3771,0.88768,-1.2783,2.166
21,2,0.11341,-1.0653,0.15739,-0.11341,1.0653,-0.15739,1,2.1734,0.37999,0.43082,0.99174,0.65152,6,3,FRUITY,0.44166,0.49055,-0.024757,-0.029614,0.95742,0.013073,0.061239,-0.035607,-0.17898,0.44687,0.50402,1.0789,1.1126,-0.78284,2.8607,0.078014,0.44497,-0.36695
21,1,0.48917,0.86282,0.57299,0.48917,0.86282,0.57299,1,1.6171,-1.8557,-1.2199,-0.51227,-1.4131,4,3,CONTENT,0.62316,-1.0417,0.95705,-3.1043,0.037626,0.043599,0.061293,0.095187,0.055734,-1.2569,-1.1569,-0.17359,-0.38071,-0.84449,-0.48927,-0.013058,-0.51223,0.49917
21,1,2.8827,0.43789,0.56253,2.8827,0.43789,0.56253,1,2.0768,1.6546,0.43499,-0.40098,-1.2092,1,3,FRIGID,0.67046,-0.34575,0.58627,0.071283,0.914,0.15287,-0.062596,-0.00088876,-0.032246,0.52795,0.13816,0.68225,0.56108,0.8147,1.607,0.71971,-1.3633,2.083
21,2,-1.2726,-1.3194,-0.072389,1.2726,1.3194,0.072389,1,1.6248,1.031,0.075751,0.45033,-0.039105,1,3,AERONAUTIC,0.19811,0.17325,0.01567,-0.14873,-0.10499,0.083415,-0.075244,0.035274,0.0040387,0.80783,0.57615,-0.059724,-0.14565,3.2721,1.0025,0.029709,-2.3117,2.3414
21,1,-0.8849,-0.20668,1.0515,-0.8849,-0.20668,1.0515,1,1.5973,-0.51719,-1.4471,1.4286,1.0808,4,3,METICULOUS,0.55521,-0.10073,0.37932,0.051419,0.83918,-0.048538,0.092432,-0.099212,-0.028874,0.38074,0.17569,1.08,1.1115,0.60854,-1.8596,-0.23078,0.76049,-0.99127
21,2,-3.3475,0.6442,0.01278,3.3475,-0.6442,-0.01278,1,1.7611,0.49047,-0.64537,-1.0841,-1.7677,1,3,STERILE,-1.4352,-0.56607,-0.50773,0.16308,-0.81796,0.12214,-0.074872,0.028338,0.087209,0.37832,0.054508,-1.1241,-1.3337,-0.62057,-0.58599,1.4938,0.5537,0.94012
21,1,3.3586,0.053126,0.0089479,3.3586,0.053126,0.0089479,1,1.4048,1.5176,1.0628,0.22522,0.6605,4,3,CONFIDENT,0.70163,-0.091331,0.45878,-0.066125,-0.57187,0.09294,-0.043582,0.015058,-0.002693,0.39291,0.22589,-0.55827,-0.42425,0.18964,1.5292,0.9608,-1.7722,2.733
21,2,-2.2148,0.78413,1.067,2.2148,-0.78413,-1.067,1,2.3927,-0.037714,-0.49308,-1.2814,-0.38189,5,3,WARLIKE,-0.68283,-0.66754,-0.013721,-0.12448,0.092418,0.086741,-0.062044,-0.055694,-0.10248,0.83268,0.81584,-0.32043,-0.041351,-0.99129,1.1378,0.9673,-0.32626,1.2936
21,1,3.6431,-0.12707,0.93417,3.6431,-0.12707,0.93417,1,2.2933,1.1077,1.7694,0.66759,1.0014,5,3,DELICATE,0.59444,0.16547,0.24975,0.20253,0.25742,0.10059,-0.022036,-0.061481,-0.020935,0.70403,0.94826,0.33802,0.50598,1.1393,0.71971,0.16919,-2.0066,2.1758
21,1,1.6616,0.33738,-0.62229,1.6616,0.33738,-0.62229,0,1.513,1.414,2.147,0.24908,-0.068336,6,3,MEDICAL,2.3838,-1.178,2.0552,-1.2782,-0.31977,0.11775,-0.094144,-0.12471,-0.088148,0.40375,0.60948,-0.31423,-0.36994,3.4633,-3.2533,1.3395,-1.3634,2.7029
21,2,-0.159,-0.021625,-0.98899,0.159,0.021625,0.98899,1,1.157,-0.96729,-1.2097,0.47165,1.1034,5,3,EERIE,1.0471,-0.7328,1.0259,-0.2651,-0.47097,-0.036353,-0.016589,-0.01688,0.0026281,-0.16315,-0.21513,-0.39976,-0.20085,-1.096,-0.29101,-0.13465,-1.1078,0.97318
21,1,2.6469,0.53763,0.34384,2.6469,0.53763,0.34384,0,1.7528,0.39078,0.38247,-0.17054,0.0058143,1,3,SHADY,0.89012,-1.1517,1.1747,2.0232,0.16257,0.08144,-0.0085725,-0.047839,-0.055927,0.31567,0.33458,0.032376,0.13616,2.6171,-0.6986,1.8608,-1.3591,3.2199
21,2,-2.3154,0.32953,0.14578,2.3154,-0.32953,-0.14578,1,1.9173,0.62837,0.97687,0.67879,1.722,4,3,GENEROUS,-1.394,1.1025,-1.4385,0.50392,-0.35314,0.088061,-0.060181,-0.065812,-0.092829,-0.033281,0.030953,-0.23519,0.088295,-1.4746,-0.37077,0.92811,-1.26,2.1881
21,1,2.6897,0.074233,0.47606,2.6897,0.074233,0.47606,0,2.7372,0.76104,0.09556,-0.8786,-0.89518,3,3,COMMERCIAL,-0.30054,-0.17981,-0.071261,0.044758,-0.30195,0.1592,-0.11056,0.051378,0.037387,0.12036,-0.11166,-0.58765,-0.5793,0.4604,0.3665,0.54057,-1.9466,2.4871
21,2,-0.33263,-1.8517,-0.10114,0.33263,1.8517,0.10114,1,1.493,0.22374,-0.43817,0.70354,-0.044844,6,3,AMORPHOUS,2.1741,-1.4213,2.0728,0.15576,1.3116,-0.018234,0.068691,-0.091789,-0.15995,0.0045556,-0.21503,1.3372,1.2795,-0.4239,3.2882,-0.1303,-0.30568,0.17538
21,2,0.65448,0.080374,1.2285,-0.65448,-0.080374,-1.2285,1,1.0247,-1.0744,-2.3811,0.12687,0.41842,4,3,CELESTIAL,0.1258,0.75017,-0.3563,-0.061867,0.58637,-0.00058367,0.047393,-0.00023428,0.031113,-0.27478,-0.66528,0.50852,0.67625,-0.52711,-1.1557,-0.31641,-0.54607,0.22966
21,1,0.52717,-0.61542,0.16309,0.52717,-0.61542,0.16309,1,1.8336,0.44955,0.6406,0.80292,1.1181,1,4,WICKED,-1.3798,1.2381,-1.5078,-0.2792,0.87662,0.080337,-0.031112,-0.045031,-0.030614,-0.068754,-0.048685,0.95493,1.1591,0.72698,-0.29014,0.72105,0.052053,0.669
21,2,-0.90165,2.0852,0.50561,0.90165,-2.0852,-0.50561,0,2.1009,-0.47057,-0.15565,-0.30062,-0.6933,4,4,DEVOTIONAL,-1.6457,1.5106,-1.8178,0.65066,-0.35355,0.047461,0.014792,0.020586,0.021259,0.3115,0.47449,-0.48749,-0.57564,1.5042,-3.0031,0.17159,-0.86134,1.0329
21,2,-3.828,-1.5095,-0.084933,3.828,1.5095,0.084933,1,1.5927,1.607,1.9897,0.52535,0.36356,1,4,BARBARIC,-0.14232,-0.44204,0.17044,-0.10403,-0.16356,0.038341,-0.014404,0.010098,-0.022034,0.53293,0.63972,-0.095653,-0.093769,1.2889,-0.06982,1.9648,-1.0185,2.9833
21,1,3.0421,-1.2859,-0.2403,3.0421,-1.2859,-0.2403,1,1.2133,-0.61693,-0.47405,-1.2342,-0.27004,1,4,AGED,-2.2984,1.4676,-2.1714,-1.5812,0.31766,0.10341,-0.044914,-0.063647,-0.014855,0.13985,0.2326,-0.095728,0.21634,-0.98497,-1.1534,0.81058,-1.5925,2.4031
21,1,1.5454,-0.39073,-0.031202,1.5454,-0.39073,-0.031202,1,1.7131,0.8078,0.33849,-1.2379,-0.71424,5,4,WET,-0.70936,0.95744,-0.95877,-0.26095,0.47526,0.19389,-0.038763,-0.057309,-0.068858,0.13005,-0.042641,0.052317,0.25293,0.3184,-0.24714,0.65707,-0.57371,1.2308
21,1,3.2706,1.8839,0.068609,3.2706,1.8839,0.068609,1,2.0208,1.3522,1.5539,0.14061,-0.54559,6,4,TRASHY,-0.38039,-1.8188,0.82015,1.1578,0.39044,0.12606,-0.0407,-0.071651,-0.014389,0.13508,0.14069,0.32744,0.2138,4.6696,2.6051,1.285,-1.4388,2.7238
21,2,-2.1959,-1.0075,-0.15664,2.1959,1.0075,0.15664,1,1.6612,-0.070488,0.94276,-0.71429,-0.0021528,1,4,BUFF,0.65122,0.53882,0.069044,-0.56676,-0.13198,0.074447,0.018633,0.01207,0.018915,-0.092855,0.20444,-0.38545,-0.16264,-0.049616,2.0811,0.82754,0.12237,0.70517
21,2,-1.306,-0.20075,-0.77893,1.306,0.20075,0.77893,1,1.5851,-1.0582,-1.1591,0.38453,-0.18489,3,4,ADULT,-0.18185,0.41238,-0.34129,-0.066407,0.53411,0.065403,-0.012521,-0.078946,-0.056854,-0.52393,-0.58107,0.5256,0.45785,-1.8728,-1.8989,1.1521,0.66148,0.49062
21,1,1.204,2.6389,0.12691,1.204,2.6389,0.12691,1,2.4369,0.31759,-0.076058,-0.42848,0.41303,6,4,MORBID,0.53942,-1.3631,1.0924,-1.9602,0.042961,0.012271,0.035151,-0.0078183,0.030244,-0.17222,-0.3402,-0.14694,0.12794,0.094464,-0.5295,-0.38437,-0.38109,-0.0032872
21,1,0.39178,-2.4465,-1.3917,0.39178,-2.4465,-1.3917,0,1.8088,-0.65345,-0.29292,1.9395,1.2625,6,4,EXCLUSIVE,-0.38458,1.264,-0.94597,-0.20184,0.5505,0.020595,0.028348,-0.12924,-0.062185,0.25598,0.43438,0.94119,0.87218,-1.9139,1.0143,0.042352,-0.36616,0.40852
21,2,-4.066,-2.3421,-0.55281,4.066,2.3421,0.55281,1,1.3568,-0.29316,-0.4069,0.27835,-0.31367,2,4,TECHNICAL,1.6581,0.99425,0.39186,-0.38806,-0.40753,0.12118,-0.035187,0.036326,0.039748,-0.56549,-0.67331,-0.38951,-0.52562,2.5022,4.2417,2.033,-1.4365,3.4695
21,1,0.92459,2.0469,-0.20596,0.92459,2.0469,-0.20596,1,2.0212,-0.86888,-1.7752,0.25522,0.19372,4,4,RADICAL,0.90718,-1.4618,1.362,-1.4425,-0.04193,0.049862,-0.02397,-0.09755,-0.066067,0.12195,-0.096514,-0.050566,-0.018004,-0.16774,0.13699,0.089691,-0.57173,0.66142
21,2,-1.7036,-0.074403,-1.6249,1.7036,0.074403,1.6249,1,1.8251,0.21451,-0.22516,1.2502,1.0626,5,4,FLOWERY,0.1744,0.37519,-0.11361,0.065684,-0.41081,0.093123,-0.023827,0.04656,0.041564,0.27332,0.16265,-0.14286,-0.15116,-0.21431,-0.057404,0.57989,-0.17727,0.75716
21,1,-0.18102,-0.72132,2.5551,-0.18102,-0.72132,2.5551,1,2.9008,-1.3135,-1.6626,-1.9627,-2.2876,3,4,SWEATY,-3.9157,0.43458,-2.5174,-0.44715,1.3509,-0.0076558,0.075933,-0.10719,-0.068802,-0.83979,-1.0064,0.70167,0.71502,-5.7229,-1.4454,-1.4846,-0.13856,-1.346
21,2,-1.7037,0.3379,-1.1501,1.7037,-0.3379,1.1501,1,1.1288,-1.5464,-1.5289,0.15756,0.19258,5,4,SANDY,-0.32638,-1.3942,0.60856,-0.094158,-0.39266,0.042911,-0.055999,-0.017566,-0.077009,0.25835,0.37858,-0.40653,-0.37168,2.092,0.086158,0.91411,-0.34538,1.2595
21,2,-3.852,-0.40084,0.12591,3.852,0.40084,-0.12591,1,1.3492,-0.43253,0.076799,0.76184,0.39582,2,4,EPIC,-0.069195,-0.32226,0.14428,-0.065043,-0.22889,0.1605,-0.044356,-0.0009582,-0.059584,-0.21454,-0.07118,-0.0964,-0.15074,0.65768,-0.59646,1.9501,-0.76333,2.7134
21,2,-1.9114,0.17426,0.022122,1.9114,-0.17426,-0.022122,1,1.0807,-0.66342,0.17544,1.3651,0.44639,5,4,SAFE,0.33112,-0.090414,0.24358,0.31965,0.1967,0.052787,0.041712,0.067196,0.12051,0.34613,0.68427,0.46081,0.29194,0.68268,-0.03683,0.26441,0.32511,-0.060698
21,2,0.21521,-0.86904,0.27392,-0.21521,0.86904,-0.27392,1,1.3013,-1.387,-1.5877,-0.34701,0.10202,6,4,MILITARY,0.59369,0.10871,0.28179,0.097797,0.53098,-0.014451,0.023116,-0.042303,-0.039934,-0.69535,-0.79116,0.33435,0.53357,-0.95528,0.40542,0.3648,0.326,0.038803
21,1,1.3153,1.0838,0.008885,1.3153,1.0838,0.008885,1,2.7446,0.59988,0.10375,-1.4505,-0.83518,4,4,FOREIGN,0.042598,-0.67032,0.40818,-0.031372,-0.54064,-8.4803e-05,0.0097776,0.13526,0.06546,0.71971,0.6385,-0.95844,-0.80228,-2.0898,-1.1232,0.44588,-1.1302,1.5761
21,1,2.9589,-0.24736,-1.898,2.9589,-0.24736,-1.898,1,1.9572,0.9192,1.3776,1.1024,1.4759,2,4,PERFUMED,0.91551,0.21013,0.41023,1.2188,-0.010111,0.056526,-0.017969,0.065499,0.058167,0.62187,0.80153,0.198,0.36737,-1.0101,-0.21351,0.95913,-1.482,2.4411
21,1,0.87082,0.72055,-0.43918,0.87082,0.72055,-0.43918,0,1.4459,-0.89761,-0.90753,0.6159,-0.070095,2,5,FISHY,0.81665,-1.0594,1.0793,-0.4416,-0.27372,0.011301,0.040474,0.011015,0.0069511,0.24101,0.31657,-0.17633,-0.32406,2.5707,0.48482,0.43146,-0.32456,0.75602
21,2,0.59989,0.063168,-0.13754,-0.59989,-0.063168,0.13754,1,2.5049,1.101,0.55603,-1.1588,-1.144,2,5,OUTLANDISH,0.97081,-0.787,1.0127,0.60307,0.29845,-0.035403,0.06507,-0.0061438,-0.018808,0.10409,-0.11108,-0.094412,-0.043785,-1.813,0.64151,-0.6576,-0.19635,-0.46125
21,1,0.88571,-0.74066,0.60585,0.88571,-0.74066,0.60585,1,2.2137,1.6378,1.4165,-0.83179,-0.42903,2,5,JUDICIOUS,0.45344,1.1648,-0.40366,-0.070123,0.77187,0.018529,0.051348,-0.067876,-0.035042,0.46896,0.37868,0.43748,0.6306,-1.3272,0.55221,-0.36445,-0.29262,-0.071832
21,1,-0.69832,0.29482,0.2699,-0.69832,0.29482,0.2699,1,1.8974,0.45548,0.46896,-0.068245,-0.60854,6,5,LEWD,-1.6148,0.076967,-0.97968,0.88633,0.063656,-0.05575,0.12263,0.0065915,-0.0075539,0.57254,0.6329,-0.034476,-0.13278,0.8342,-0.4615,0.050204,0.14987,-0.099661
21,2,-2.0503,0.54367,-0.38707,2.0503,-0.54367,0.38707,0,1.9332,-1.3044,-1.9977,0.33877,-0.68548,3,5,ETHNIC,-1.2774,1.1174,-1.3794,0.63428,-0.24798,0.15159,-0.037875,0.0022754,-0.044951,-0.29202,-0.48397,-0.22339,-0.46742,-2.977,-3.0343,0.60721,-0.65402,1.2612
21,1,-0.03446,0.3463,-0.052509,-0.03446,0.3463,-0.052509,1,1.905,-0.082418,0.16392,-0.78482,0.15312,5,5,SACRED,0.20897,0.15033,0.035069,0.016802,0.66235,0.016613,0.02374,-0.067361,-0.050421,-0.54853,-0.55483,0.34588,0.67983,0.425,-0.52509,0.50157,-0.56757,1.0691
21,1,0.40679,0.33938,-0.025533,0.40679,0.33938,-0.025533,0,1.9017,-0.29698,0.17597,1.2969,1.251,3,5,DIRTY,0.434,-0.9231,0.77958,0.071284,1.0921,0.069282,0.019944,-0.079045,-0.069069,-0.15703,-0.02353,1.2826,1.4105,1.9218,4.6594,0.13284,-0.19759,0.33043
21,2,-0.4989,1.8394,-0.90075,0.4989,-1.8394,0.90075,1,2.5935,0.58829,0.65437,1.35,0.91508,2,5,SATANIC,-1.2226,-0.20284,-0.59234,0.17538,-0.67337,-0.03382,0.052974,0.090869,0.19316,0.44169,0.49169,-0.36653,-0.45735,2.2233,-1.3766,-0.22906,-0.23453,0.0054731
21,2,-0.64821,0.71615,-1.3209,0.64821,-0.71615,1.3209,1,1.0053,0.57973,-0.23061,0.19998,0.53255,4,5,STORMY,-1.0698,-0.37448,-0.4056,0.1483,-0.76288,0.050091,0.0051695,0.027797,0.075227,0.65427,0.46794,-0.74502,-0.65226,-2.112,-0.76593,0.22489,-0.044378,0.26927
21,1,3.2327,0.68932,-0.69166,3.2327,0.68932,-0.69166,1,1.9691,-1.4737,-0.54548,-1.5024,-0.42508,1,5,THRIFTY,-0.82782,0.059414,-0.51363,0.4415,-0.012872,0.085474,-0.086968,-0.17672,-0.060265,-0.1901,0.14061,-0.47662,-0.15925,3.7062,-1.2135,2.0056,-1.4311,3.4367
21,2,-4.1554,-1.1673,0.20784,4.1554,1.1673,-0.20784,1,1.5414,-0.36212,-0.22467,0.42083,0.53918,1,5,SEASICK,-0.22306,0.89085,-0.63891,0.21056,-0.63938,0.061497,0.0015718,0.081489,0.14197,-0.54684,-0.57127,-0.57194,-0.52565,0.73489,2.0366,1.8416,-0.92355,2.7651
21,1,2.9461,1.7692,0.20495,2.9461,1.7692,0.20495,1,2.8172,-0.77412,-0.45986,-1.3066,-0.29379,3,5,BROTHERLY,0.75145,0.16084,0.34337,0.13203,0.45897,0.060421,-0.032281,0.0026744,0.0052143,0.015015,0.15036,0.019199,0.35218,-1.28,1.5056,1.5389,-1.472,3.0109
21,2,-1.1639,0.8683,-0.66695,1.1639,-0.8683,0.66695,1,1.397,0.9272,0.90989,1.2498,-0.20397,3,5,REPTILIAN,-0.82831,-0.10079,-0.42226,0.15247,-0.75811,0.09637,0.039763,0.075192,0.14296,-0.31135,-0.41631,-0.47271,-0.84812,1.0707,0.5691,0.45371,-0.97358,1.4273
21,2,0.080558,0.4845,1.3498,-0.080558,-0.4845,-1.3498,1,2.457,-0.091341,0.54853,0.20025,0.60916,4,5,BRIDAL,-0.40225,0.024465,-0.24706,-0.091927,0.24237,-0.095182,0.0502,-0.038707,-0.038067,-0.38248,-0.24259,0.20327,0.38277,0.68291,-1.3624,-0.40052,0.46241,-0.86292
21,2,-2.8381,-1.1212,-0.30743,2.8381,1.1212,0.30743,1,2.1575,-1.8381,-1.5618,-0.21191,0.60569,5,5,HELLISH,0.50704,1.001,-0.27893,0.18227,-0.27342,0.14417,-0.080914,-0.018253,-0.010685,-0.11283,0.047732,-0.38918,-0.13791,0.25641,0.37384,2.0311,-0.49439,2.5255
21,2,-0.55696,1.4484,0.0577,0.55696,-1.4484,-0.0577,1,2.4413,-1.2354,0.039141,1.9314,1.2186,2,5,NAUTICAL,-0.37485,0.52263,-0.5162,-0.21262,0.26967,-0.02082,0.012914,0.019453,0.016354,-0.68698,-0.33642,0.67557,0.57815,-0.59164,-0.36486,-0.207,0.48631,-0.69331
21,2,-2.5779,-2.1305,1.5987,2.5779,2.1305,-1.5987,1,2.2612,-0.79504,-0.99079,1.3408,0.58758,2,5,HOLLOW,1.799,-3.5589,3.0785,0.80697,0.76925,0.036738,-0.0070184,0.0061083,-0.0029276,-0.59375,-0.70437,0.99212,0.90639,0.062014,2.1031,0.73933,-1.2533,1.9926
21,1,2.5959,0.64503,-1.2645,2.5959,0.64503,-1.2645,1,2.6569,-0.47147,-0.25973,-1.2456,-0.60775,5,5,FLUFFY,0.74618,-0.794,0.8866,0.058889,-1.3647,0.0978,-0.064777,0.054407,0.051214,-0.25334,-0.20528,-1.6742,-1.5654,1.8981,-0.83042,0.83368,-1.2426,2.0762
21,1,1.6669,1.0867,-1.4755,1.6669,1.0867,-1.4755,1,1.2936,0.086859,-0.0018966,0.16509,0.40746,2,5,GAUDY,-0.34233,-0.61847,0.15549,0.031473,-0.56164,0.032046,0.0033572,0.014344,0.0073743,-0.48743,-0.59608,-0.56401,-0.48317,1.4545,-0.67358,-0.13782,-0.75707,0.61925
21,2,-5.325,-0.49495,0.76294,5.325,0.49495,-0.76294,1,1.669,0.95194,1.1913,0.77367,0.51925,3,5,CREEPY,1.0579,0.42328,0.37076,0.13855,0.42098,0.13658,-0.060281,-0.029488,-0.10142,0.69057,0.81142,0.51936,0.53768,-0.45382,-1.7251,1.1035,-1.1131,2.2166
21,1,1.6832,0.80625,-0.30357,1.6832,0.80625,-0.30357,1,2.3177,1.6254,0.9592,-1.039,-0.96052,3,5,EXOTIC,-0.305,0.39876,-0.40486,0.15203,-0.5933,0.12511,-0.088472,0.038973,0.013965,0.38429,0.14525,-0.90229,-0.88935,3.5378,0.53414,2.0863,-0.34696,2.4332
21,1,2.1097,-2.3299,0.30307,2.1097,-2.3299,0.30307,1,0.99338,-0.41067,0.13194,-0.94644,-1.5647,3,5,ELDERLY,0.27377,1.8334,-0.89033,-0.17963,0.3953,0.14607,-0.086203,0.035768,0.024071,-0.068474,0.10566,0.051817,-0.061868,-1.4345,-3.2382,1.2986,-1.0423,2.3409
21,2,-1.4332,-0.81893,-0.14929,1.4332,0.81893,0.14929,1,1.9654,-0.32237,-0.70725,1.3273,1.7873,6,5,BIG,0.42935,0.79389,-0.20544,-0.016756,0.11399,0.043631,-0.063394,-0.027552,0.0017245,-0.45785,-0.63141,0.37312,0.57827,0.21327,-2.3893,0.5881,-2.3224,2.9105
21,1,-0.29326,2.4559,-1.051,-0.29326,2.4559,-1.051,0,2.2812,1.1461,1.0272,0.64221,0.77298,3,5,MYTHICAL,1.0428,-2.566,2.0723,-0.2566,-0.67819,-0.025498,0.095517,0.015627,0.015893,0.23441,0.16705,-0.55204,-0.50103,1.0749,-1.8852,-0.627,-0.10773,-0.51927
21,2,-0.048195,-0.37303,0.67535,0.048195,0.37303,-0.67535,1,1.8926,-0.57107,0.25549,-0.27928,-0.64987,3,6,BLOODY,1.3424,-0.88206,1.2824,0.15155,0.99813,-0.036405,0.066049,-0.10345,-0.18593,-0.65457,-0.47302,0.79282,0.79888,-2.1501,-0.63391,-0.082657,-0.57659,0.49393
21,1,-0.78446,-0.50845,0.31669,-0.78446,-0.50845,0.31669,0,2.6084,0.11418,0.51381,-1.046,-0.70846,6,6,DOMESTIC,-0.59105,0.53002,-0.64569,1.2762,-0.008791,-0.076887,0.11985,0.023508,-0.0016764,0.39457,0.56512,-0.35501,-0.23323,0.26506,1.3086,-0.72066,0.18334,-0.90401
21,2,-2.362,0.79311,-0.50275,2.362,-0.79311,0.50275,1,1.2008,-0.15697,0.26065,2.9427,2.4632,1,6,CHERUBIC,-1.3025,2.5213,-2.1972,1.2781,-0.32468,0.060897,0.0010869,0.0325,0.08962,-0.20027,-0.097738,0.37424,0.32085,-1.2304,-1.1202,1.0954,-1.9551,3.0506
21,1,-0.023819,1.6217,-1.5548,-0.023819,1.6217,-1.5548,1,2.4126,0.40347,-0.5673,-0.38848,-0.27421,6,6,HONORABLE,-0.23747,-0.74481,0.28853,0.029701,0.93677,0.052899,-0.015703,-0.14193,-0.072544,-0.42126,-0.80632,0.70696,0.83932,-1.8282,-1.3751,-0.23114,-0.075494,-0.15565
21,2,-1.541,-0.10297,0.45598,1.541,0.10297,-0.45598,1,1.1603,-0.40027,0.12324,0.99645,0.96972,6,6,MONUMENTAL,0.0051735,0.14835,-0.081876,0.039777,0.28878,0.066648,0.0064422,-0.014442,-0.077565,0.43432,0.67524,0.45238,0.5288,2.7986,1.6583,1.0233,-0.48471,1.508
21,2,-3.357,-2.5753,-0.492,3.357,2.5753,0.492,1,1.717,0.81733,0.16769,2.1183,2.2361,1,6,DYNAMIC,1.6269,-0.89914,1.457,-6.9847,-0.067955,0.15016,-0.042039,-0.0080611,-0.068488,0.36729,0.17377,0.40543,0.51843,0.16224,1.1643,0.92154,-0.9536,1.8751
21,1,-0.14461,1.1256,-0.79536,-0.14461,1.1256,-0.79536,1,2.1447,0.19353,0.28967,-0.51707,-0.65064,5,6,GLAMOROUS,-0.56095,-0.94438,0.21529,-0.022165,-0.32776,-0.028629,0.10768,-0.044846,0.0034635,0.47188,0.55652,-0.51889,-0.538,-0.67466,-1.1381,-0.071362,-0.21892,0.14756
