RTs,subs,class,EncAct,subsMem,ECent
2.3327,13,FALSE,2.9916,1,0.073479
1.7986,13,FALSE,-1.9226,1,0.37469
1.243,13,FALSE,3.9656,2,-0.50648
2.1141,13,TRUE,2.997,1,-0.094146
1.4699,13,TRUE,1.779,2,0.11308
2.2581,13,FALSE,0.12545,2,0.12028
2.6732,13,TRUE,1.5073,2,-0.38304
2.4251,13,TRUE,0.76415,2,0.15443
1.4286,13,TRUE,-0.82354,1,0.1087
1.7443,13,FALSE,1.6569,2,-0.19133
2.8927,13,TRUE,1.523,2,0.52723
1.4961,13,TRUE,2.5313,2,-0.3365
2.1078,13,FALSE,0.69356,1,-0.0066807
2.0741,13,FALSE,2.0319,1,-0.28125
1.4887,13,FALSE,3.0176,2,-0.20952
1.613,13,TRUE,0.29114,2,0.18757
1.9765,13,TRUE,2.4929,1,0.28343
1.7358,13,TRUE,-1.5078,2,-0.37062
1.1959,13,FALSE,-1.321,2,-0.13459
2.0876,13,TRUE,1.4605,1,-0.013813
1.6387,13,TRUE,2.3194,1,0.046283
2.0261,13,FALSE,0.74456,2,0.074995
2.1497,13,FALSE,-1.5643,2,0.32043
2.4901,13,TRUE,-0.84172,1,0.024539
1.4893,13,FALSE,1.8266,2,-0.15704
1.5977,13,FALSE,-0.64036,2,0.080312
1.4652,13,TRUE,0.47399,1,0.018866
1.6366,13,TRUE,3.0665,2,0.47591
0,13,FALSE,0.2947,1,0.14483
1.8445,13,TRUE,1.4775,2,0.42249
1.0241,13,FALSE,2.1508,2,-0.16022
2.1157,13,FALSE,-0.28516,2,0.047068
1.2634,13,FALSE,0.74531,2,0.20326
1.6437,13,TRUE,1.9302,1,0.18301
2.2152,13,FALSE,0.58624,2,0.084571
1.8474,13,TRUE,-0.12592,1,-0.11692
2.1705,13,TRUE,0.3943,2,-0.014328
1.9981,13,FALSE,0.58331,1,0.15134
1.6824,13,FALSE,1.3515,2,0.012437
1.5659,13,TRUE,-0.25932,1,0.18127
1.8371,13,TRUE,0.28495,2,0.059121
1.2928,13,FALSE,0.34414,2,0.17803
1.5605,13,FALSE,-0.53381,2,-0.11344
1.5604,13,TRUE,0.51488,1,0.067958
2.2487,13,FALSE,-1.3686,2,0.53436
0,13,FALSE,1.7639,1,-0.10226
1.8233,13,TRUE,1.5593,2,0.092249
1.411,13,TRUE,2.3616,2,0.32159
2.2385,13,FALSE,1.7443,1,0.34342
2.3905,13,TRUE,0.10856,1,-0.02976
1.8819,13,FALSE,-0.72239,1,-0.39898
1.1657,13,FALSE,0.73097,2,0.11768
2.842,13,FALSE,-0.054105,2,0.12459
1.3494,13,FALSE,0.20536,1,-0.066653
2.129,13,FALSE,2.316,1,0.14102
0.92886,13,TRUE,1.8881,1,0.029386
2.8206,13,TRUE,0.65432,1,0.20929
1.6328,13,FALSE,-0.11335,2,-0.01676
1.5477,13,TRUE,0.14368,2,-0.45002
1.6714,13,TRUE,2.8151,2,0.031355
2.2116,13,TRUE,1.3969,2,-0.0097838
1.9192,13,TRUE,-0.52388,1,0.029697
2.2267,13,FALSE,3.0508,2,0.0087304
2.2144,13,TRUE,0.99268,2,-0.15269
1.7467,13,FALSE,2.6396,2,-0.32193
1.6382,13,TRUE,0.10087,2,-0.07438
1.9698,13,FALSE,-0.13105,2,0.079863
1.7414,13,FALSE,-0.19212,1,0.13373
1.8976,13,FALSE,2.8991,2,0.32876
1.7493,13,FALSE,0.46464,2,0.12384
2.8409,13,FALSE,0.20719,2,-0.013002
2.5092,13,FALSE,2.8577,2,-0.19404
2.0567,13,FALSE,1.1442,2,0.13996
1.6203,13,TRUE,2.9664,2,0.26616
2.3999,13,TRUE,2.8386,1,0.222
1.3641,13,TRUE,1.2834,2,0.2131
1.3517,13,FALSE,1.2847,1,-0.040733
1.9874,13,TRUE,-0.26915,1,0.35727
1.695,13,FALSE,2.6746,1,-0.26791
2.1392,13,TRUE,-2.1202,1,0.37616
1.6068,13,TRUE,2.8237,2,0.37738
2.4184,13,FALSE,0.12661,1,-0.020342
1.5739,13,TRUE,2.2889,2,0.53572
2.2983,13,TRUE,2.5026,2,0.09497
1.8698,13,FALSE,-2.9615,1,-0.31035
1.7802,13,TRUE,1.312,2,-0.30031
1.0703,13,TRUE,4.1206,2,-0.19245
2.2347,13,TRUE,-0.4409,2,-0.20897
1.4781,13,TRUE,2.3286,2,-0.14795
1.4257,13,FALSE,2.0515,2,0.13457
1.8293,13,FALSE,0.65738,2,0.096488
2.4658,13,TRUE,0.67998,2,0.40424
1.4213,13,FALSE,2.5482,2,0.14732
0,13,FALSE,-0.33514,1,-0.013147
1.6613,13,FALSE,0.20328,2,0.12835
1.1847,13,FALSE,3.3343,1,-0.12803
2.0442,13,TRUE,1.3446,2,0.42036
1.9999,13,TRUE,0.85862,1,0.28142
1.4275,13,FALSE,0.44787,2,0.16739
1.1356,13,TRUE,2.4753,2,0.31536
2.4113,13,FALSE,2.2925,2,0.032655
1.4629,13,FALSE,2.4107,2,-0.27698
1.8832,13,TRUE,1.3726,1,0.063081
1.5747,13,FALSE,0.85558,2,-0.017146
1.9784,13,FALSE,1.098,2,0.052808
1.2939,13,TRUE,0.82909,1,0.040659
1.1098,13,TRUE,-1.0563,1,-0.081028
1.5097,13,FALSE,-0.029902,2,0.32418
1.6812,13,FALSE,1.7373,2,-0.3181
0,14,FALSE,-1.6904,1,-0.10134
2.9556,14,TRUE,2.6018,2,0.68428
0.91957,14,FALSE,2.0612,2,0.29488
0.88389,14,TRUE,6.1146,2,0.80031
1.7038,14,TRUE,3.057,2,0.3054
1.1958,14,FALSE,3.9374,2,0.57431
0.95216,14,TRUE,1.4227,2,0.34272
1.02,14,TRUE,4.367,2,0.38887
1.8558,14,TRUE,2.3347,2,0.60155
2.3762,14,FALSE,-0.018095,2,-0.1971
2.0201,14,FALSE,2.4863,2,0.33212
1.7997,14,FALSE,1.2706,1,0.6096
1.4834,14,TRUE,5.4253,2,-0.58225
1.196,14,TRUE,5.2558,2,0.73506
1.6876,14,FALSE,3.3481,2,-0.011923
1.8996,14,FALSE,-2.0474,2,0.42067
1.3195,14,FALSE,1.9049,2,0.35871
1.2798,14,TRUE,3.3026,2,-0.22926
1.6596,14,FALSE,5.4166,2,0.67189
1.4002,14,TRUE,4.7579,2,0.42189
1.068,14,TRUE,3.5318,2,0.68413
2.5997,14,FALSE,2.3188,2,0.43064
2.3155,14,FALSE,-0.26452,2,-0.27034
0.9681,14,FALSE,1.1085,2,-0.29852
1.692,14,FALSE,1.4098,2,0.30032
1.4877,14,FALSE,0.70849,2,0.18029
1.747,14,TRUE,1.4383,2,-0.14799
2.1668,14,TRUE,5.3941,2,-0.48317
0.89845,14,FALSE,3.8024,2,0.3672
1.015,14,TRUE,5.0974,2,0.74137
1.4351,14,TRUE,4.4898,2,0.42965
1.5668,14,FALSE,-0.1501,2,0.34061
2.2025,14,FALSE,5.0601,2,-0.51476
1.151,14,TRUE,2.9148,2,0.60871
1.651,14,FALSE,-2.0446,2,-0.31424
1.1347,14,TRUE,3.963,2,0.35024
1.8025,14,FALSE,0.39023,2,-0.24301
1.2391,14,FALSE,1.5157,2,0.46677
1.835,14,TRUE,-0.30306,2,0.0096625
1.2149,14,FALSE,3.0678,2,0.44475
0,14,FALSE,4.2502,1,0.57562
1.095,14,FALSE,7.8266,2,-0.46874
2.1389,14,FALSE,0.16011,2,0.29706
0.98267,14,FALSE,3.9285,2,0.64811
1.1786,14,TRUE,-0.72545,2,-0.027393
1.3111,14,FALSE,0.47172,2,-0.016686
2.0669,14,TRUE,3.3325,2,-0.12538
0.91879,14,TRUE,3.1695,2,0.41334
1.2826,14,TRUE,1.1687,2,0.44081
0,14,FALSE,-2.8134,1,0.33914
1.0546,14,TRUE,2.8518,2,0.60617
1.1466,14,FALSE,1.2787,2,0.45063
1.1801,14,FALSE,0.95434,2,-0.15191
1.6714,14,TRUE,3.7737,2,-0.030405
1.0913,14,TRUE,4.1817,2,0.52655
1.367,14,FALSE,5.9876,2,0.43841
1.8874,14,FALSE,0.97439,2,0.4263
1.9279,14,FALSE,2.8571,2,-0.38262
1.6916,14,TRUE,3.31,2,0.58832
2.5436,14,FALSE,1.3035,1,-0.076617
1.2912,14,TRUE,2.2081,2,0.28554
0.75193,14,TRUE,2.616,2,-0.29318
2.2756,14,FALSE,1.115,2,-0.24986
1.2913,14,TRUE,2.4676,2,-0.48168
1.4078,14,FALSE,2.7003,2,-0.2923
2.2716,14,TRUE,0.53011,2,-0.11376
1.4799,14,FALSE,5.3446,2,-0.52994
1.9877,14,FALSE,2.3436,2,-0.23413
1.2554,14,TRUE,1.3538,2,-0.33628
1.5278,14,TRUE,4.6898,2,0.35197
2.0596,14,FALSE,2.0815,2,-0.31298
2.7993,14,FALSE,1.2764,2,-0.091786
1.0593,14,FALSE,1.0747,2,0.15056
1.5031,14,FALSE,3.2847,2,-0.20379
1.2013,14,TRUE,3.5326,2,-0.16764
1.5246,14,TRUE,2.3025,2,-0.11051
1.141,14,FALSE,4.8136,2,0.68865
2.057,14,FALSE,3.9666,2,-0.33052
1.9085,14,TRUE,3.9516,2,0.34804
2.2003,14,FALSE,2.3296,1,-0.13889
2.0126,14,TRUE,3.3557,1,-0.49722
0,14,FALSE,-0.11726,1,0.12138
1.1407,14,FALSE,5.1009,2,0.4958
2.0966,14,TRUE,0.86781,2,-0.4129
0.98909,14,FALSE,-2.7517,1,0.62509
1.7206,14,TRUE,0.44719,2,-0.30336
1.0206,14,TRUE,4.3079,2,-0.34297
1.8485,14,TRUE,3.8735,2,-0.1063
1.861,14,TRUE,-1.0363,2,0.19604
0.87282,14,FALSE,2.4734,2,-0.65468
1.1486,14,TRUE,3.4102,2,-0.61772
2.0768,14,FALSE,0.40426,2,-0.19056
1.6328,14,FALSE,3.5036,2,0.61506
1.0208,14,FALSE,2.0672,2,-0.34276
1.7205,14,FALSE,4.5969,2,-0.29863
1.2961,14,FALSE,3.9488,2,0.40683
0.9156,14,TRUE,2.5333,2,0.50693
1.0003,14,FALSE,0.44069,2,0.17588
1.6361,14,TRUE,3.3275,2,0.56523
1.3156,14,TRUE,2.8163,2,0.13913
1.4242,14,TRUE,5.6053,2,0.43601
1.9077,14,FALSE,4.0826,2,-0.57815
1.5117,14,TRUE,1.4604,2,0.039616
2.4195,14,FALSE,0.61142,2,-0.28149
1.3682,14,FALSE,0.01876,2,0.18624
1.3881,14,TRUE,2.4946,2,0.40889
1.8559,14,FALSE,3.5823,2,-0.36182
1.6881,14,TRUE,2.0627,2,-0.25964
1.2119,14,TRUE,4.2817,2,-0.38034
1.4317,14,TRUE,3.3439,2,-0.27484
1.2275,14,FALSE,5.6879,2,0.70329
1.7361,14,FALSE,2.5087,2,0.28494
2.22,14,FALSE,0.88981,2,-0.25042
1.1278,14,FALSE,4.8755,2,-0.42271
2.0039,14,FALSE,1.9691,2,0.27957
1.1518,14,FALSE,0.86921,2,0.081411
1.8115,14,TRUE,4.4658,2,0.66467
1.5842,14,TRUE,3.2574,2,0.19456
1.143,14,TRUE,1.5484,2,0.041449
1.0024,14,TRUE,0.33633,2,0.0058546
1.6149,14,FALSE,0.1577,1,0.020562
2.0106,14,TRUE,1.6646,2,-0.031004
0.92225,14,TRUE,3.5347,2,-0.50802
1.8787,14,TRUE,1.0092,2,0.63616
2.1547,14,FALSE,3.4366,1,0.46617
2.4304,14,FALSE,3.8422,2,0.20318
2.4182,14,FALSE,-3.254,1,0.61627
1.1509,14,TRUE,3.0865,2,0.13196
2.0825,14,FALSE,2.8549,2,-0.29526
1.5424,14,TRUE,0.85399,2,-0.15162
1.2902,14,TRUE,3.2599,2,0.094969
2.3108,14,TRUE,3.7928,1,-0.16016
0.89856,14,FALSE,-0.24827,2,-0.0059505
2.9506,14,FALSE,4.3042,1,0.30812
2.0103,14,FALSE,1.8333,1,0.050027
1.3589,14,FALSE,3.2618,2,0.29126
1.6223,14,FALSE,2.6395,2,0.46549
1.6342,14,FALSE,4.6762,2,-0.3934
1.3189,14,FALSE,3.7551,2,-0.28356
1.8305,14,FALSE,-0.57081,2,0.44077
1.4343,14,TRUE,3.476,2,0.47055
1.4229,14,TRUE,1.3789,2,0.44671
1.7787,14,FALSE,6.0051,2,-0.16334
0,15,FALSE,-1.735,1,0.025952
0,15,FALSE,3.2256,1,0.072336
1.3107,15,TRUE,2.3516,2,0.42426
1.8024,15,FALSE,6.2973,2,0.39412
1.3429,15,FALSE,0.34167,2,0.21978
1.1387,15,FALSE,1.6053,2,0.21599
1.4385,15,FALSE,3.1492,1,0.37482
1.6263,15,FALSE,4.4416,2,0.45776
2.015,15,TRUE,1.9049,2,0.32934
1.6347,15,FALSE,0.83014,2,0.068585
1.5745,15,TRUE,0.77799,2,-0.041683
2.3223,15,FALSE,6.1517,1,0.46348
1.3028,15,TRUE,4.9275,2,0.5474
1.1709,15,FALSE,2.7276,2,0.11308
1.4707,15,TRUE,3.1713,2,0.36691
0,15,FALSE,-0.79829,1,-0.010523
2.911,15,TRUE,3.3642,2,0.23487
1.3468,15,TRUE,3.1979,2,0.28725
1.6947,15,FALSE,1.3271,2,-0.001848
1.5711,15,FALSE,4.9226,2,0.28632
1.6388,15,TRUE,0.69022,2,0.25914
2.6348,15,TRUE,3.8397,2,0.36341
2.9106,15,FALSE,5.4985,2,0.20863
1.595,15,TRUE,1.7257,2,0.23171
0,15,FALSE,7.3516,1,0.36477
1.9387,15,TRUE,3.506,1,0.49654
1.9185,15,TRUE,3.029,2,0.33619
1.9873,15,FALSE,3.3663,2,0.16412
1.8078,15,FALSE,1.5257,2,-0.077426
1.899,15,TRUE,1.2891,2,-0.062724
1.6477,15,FALSE,0.29061,2,0.24848
1.5553,15,TRUE,-0.94555,2,0.14591
2.0312,15,TRUE,4.4259,2,-0.42405
1.0271,15,FALSE,2.3062,2,0.28983
1.5552,15,FALSE,4.8524,2,0.37537
2.0991,15,TRUE,0.77671,2,0.19412
1.3595,15,FALSE,1.3855,2,0.083768
2.3634,15,TRUE,-0.64611,2,-0.043921
2.167,15,FALSE,3.8091,2,-0.11871
1.2831,15,FALSE,1.2224,2,0.14586
1.9915,15,TRUE,1.5221,2,0.061064
2.5794,15,FALSE,9.4424,2,-0.40754
1.6313,15,TRUE,4.6089,2,-0.048901
1.747,15,TRUE,1.7313,2,-0.0044886
2.3996,15,TRUE,6.9086,2,0.35917
2.0473,15,FALSE,2.7884,2,0.1248
2.5789,15,TRUE,2.0313,2,0.17544
1.8155,15,TRUE,0.83329,2,-0.0006717
1.4993,15,FALSE,2.0349,2,0.043739
2.6873,15,FALSE,-0.66891,2,-0.036601
2.5068,15,FALSE,5.7372,2,0.52014
1.2236,15,FALSE,4.0488,2,0.19903
1.7196,15,TRUE,3.2909,2,-0.19184
1.6189,15,TRUE,2.7332,2,-0.17735
1.3507,15,TRUE,2.6523,2,-0.12117
1.7064,15,FALSE,5.127,2,-0.19432
2.591,15,TRUE,6.5566,1,0.57371
1.651,15,FALSE,3.7962,2,0.084193
0,15,FALSE,-0.66543,1,-0.020855
2.0026,15,FALSE,-0.13135,2,0.053511
1.8629,15,FALSE,6.1821,2,0.58279
1.5906,15,FALSE,4.7888,2,0.27708
1.9307,15,TRUE,2.1006,2,-0.027112
0,15,FALSE,-2.4509,1,-0.085866
1.2667,15,FALSE,1.9968,2,0.26028
2.4387,15,FALSE,1.6719,2,0.13117
2.0425,15,FALSE,4.8668,1,-0.32044
0,15,FALSE,-0.91126,1,0.13108
1.531,15,FALSE,4.6292,2,0.50126
1.5027,15,TRUE,0.7618,2,0.0068013
2.2264,15,TRUE,0.53282,2,-0.017362
2.575,15,TRUE,3.2405,1,-0.39906
1.7468,15,FALSE,4.0134,2,0.41763
2.5826,15,FALSE,2.2961,2,-0.079223
2.5704,15,FALSE,2.2253,1,0.046853
1.7192,15,FALSE,3.6985,2,-0.023075
1.5469,15,FALSE,3.2908,2,0.27273
2.7507,15,TRUE,5.5917,1,-0.31424
1.3464,15,TRUE,-1.2397,2,0.15224
1.4301,15,FALSE,3.2056,2,0.26424
1.5214,15,TRUE,3.2942,2,-0.11574
2.5578,15,FALSE,1.0299,1,-0.0084668
2.1655,15,TRUE,-0.085161,1,0.10167
2.0733,15,FALSE,0.78535,2,0.010225
2.2538,15,TRUE,1.4743,1,-0.026692
1.7378,15,TRUE,1.3187,2,-0.053681
2.7255,15,FALSE,3.511,1,0.32462
0,15,FALSE,-0.048283,1,0.26794
1.6297,15,FALSE,-1.0193,2,0.19322
1.9377,15,FALSE,7.3666,2,-0.26952
1.6536,15,TRUE,1.145,2,0.15107
2.4175,15,FALSE,4.1004,2,0.22467
2.7739,15,TRUE,2.385,2,-0.089034
2.5457,15,TRUE,3.3975,2,-0.12167
1.1095,15,TRUE,2.7211,2,-0.19956
1.8012,15,TRUE,5.2703,2,0.44141
1.142,15,TRUE,1.9878,2,0.21338
0,15,FALSE,2.4563,1,-0.20716
0,15,FALSE,-3.1021,1,0.30599
2.4494,15,FALSE,4.4741,2,-0.20971
2.1259,15,FALSE,5.2883,2,-0.018093
0,15,FALSE,0.60727,1,0.15334
1.3016,15,FALSE,6.6685,1,0.47079
1.4815,15,FALSE,6.6935,2,0.3974
1.6936,15,TRUE,1.3799,2,0.021878
2.4975,15,TRUE,3.5763,2,-0.41733
1.6743,15,TRUE,2.7436,2,-0.35205
1.4535,15,TRUE,3.9079,2,-0.029288
2.2971,15,FALSE,7.775,2,0.51634
1.9169,15,TRUE,2.5605,2,0.23951
1.7768,15,FALSE,2.2356,2,-0.091495
1.5095,15,FALSE,3.1042,2,-0.079358
2.0731,15,FALSE,4.0384,2,-0.097891
2.213,15,TRUE,2.4751,2,0.12973
1.2168,15,TRUE,1.5401,2,-0.09357
1.7334,15,TRUE,3.9206,2,0.099609
0,15,FALSE,-2.7919,1,-0.20495
2.5769,15,FALSE,3.6288,2,0.35868
2.5415,15,FALSE,2.9927,2,-0.07355
1.5453,15,FALSE,4.0174,2,-0.1815
2.333,15,TRUE,1.714,2,0.53939
1.353,15,TRUE,1.8824,2,0.037195
1.9174,15,TRUE,1.8648,2,0.068842
1.5133,15,FALSE,5.3776,2,0.49154
1.4051,15,TRUE,1.0415,2,0.16505
0,15,FALSE,-1.3027,1,0.26781
1.8933,15,FALSE,1.9051,2,-0.049196
2.5411,15,FALSE,5.7166,2,0.3633
1.289,15,FALSE,3.47,2,-0.16142
2.9494,15,FALSE,5.4166,2,0.32659
2.9534,15,TRUE,1.4768,2,-0.028091
1.6216,15,FALSE,2.0887,2,0.059964
1.4852,15,FALSE,2.1613,2,0.12247
2.2376,15,TRUE,1.756,1,-0.069041
1.0977,15,TRUE,4.7809,2,0.38421
2.7174,15,FALSE,-0.5961,1,0.15179
1.4734,15,TRUE,0.5535,2,0.35954
2.1976,15,TRUE,2.1379,2,0.39316
2.0334,15,FALSE,3.2967,2,-0.27179
1.3813,15,TRUE,1.3586,2,0.0051552
2.0973,15,TRUE,-1.4201,2,0.17355
1.2817,15,FALSE,7.1085,2,-0.20094
1.8692,15,TRUE,1.6962,2,0.31853
1.2093,15,TRUE,3.6535,2,0.42007
2.5376,15,FALSE,1.8976,2,0.19766
1.3015,15,FALSE,4.0643,2,-0.211
1.5694,15,TRUE,2.0224,2,0.27496
2.7816,15,FALSE,4.1387,1,-0.31193
1.5295,15,FALSE,10.6567,2,-0.35671
1.1734,15,TRUE,2.0075,2,0.17169
1.2652,15,FALSE,1.443,2,-0.33499
1.4935,15,FALSE,2.607,2,-0.068335
1.5855,15,FALSE,0.99613,2,0.03208
2.0695,15,FALSE,6.0043,2,-0.30191
2.6012,16,FALSE,3.5599,2,0.57733
1.5096,16,TRUE,3.7465,2,0.50533
2.5374,16,FALSE,2.1832,1,0.48002
1.3259,16,TRUE,3.4582,2,0.061506
2.4659,16,TRUE,0.14244,2,0.21005
1.0215,16,TRUE,4.5649,2,0.65091
1.7534,16,FALSE,4.4132,2,0.47409
2.062,16,TRUE,2.0733,2,0.3936
1.9059,16,TRUE,1.639,1,0.48211
1.9177,16,TRUE,0.030937,2,0.39573
2.9454,16,TRUE,1.5358,1,-0.25569
1.4098,16,TRUE,0.26549,2,0.36453
1.6774,16,FALSE,1.3795,2,0.01318
2.1459,16,FALSE,3.9555,1,0.42925
1.7815,16,FALSE,1.0136,2,0.45343
2.5776,16,FALSE,3.1943,2,0.45692
1.9579,16,TRUE,4.2081,1,-0.58132
1.2099,16,TRUE,0.84514,2,0.26534
1.9737,16,FALSE,-0.92119,2,0.032994
2.0014,16,FALSE,4.1193,2,-0.29785
1.8212,16,FALSE,2.5212,2,0.16652
2.2738,16,TRUE,3.9463,2,-0.53873
1.8457,16,TRUE,1.112,1,0.066663
2.0449,16,FALSE,5.7453,2,0.59813
1.7202,16,TRUE,0.14056,2,0.097201
2.34,16,FALSE,1.6108,2,0.3437
2.32,16,TRUE,-1.9235,1,0.70086
2.0204,16,TRUE,2.7135,2,0.066915
1.6563,16,FALSE,2.8244,2,0.48875
2.2199,16,TRUE,1.0931,2,0.37876
2.0399,16,FALSE,1.1959,2,0.25095
1.4283,16,FALSE,3.6746,2,-0.19665
1.4562,16,TRUE,1.2897,2,0.29312
1.5719,16,FALSE,2.4978,2,0.3694
1.3439,16,TRUE,3.1902,2,0.43068
1.6801,16,FALSE,2.5955,2,0.62104
1.6039,16,TRUE,2.0514,2,-0.17755
1.4957,16,FALSE,5.3612,2,-0.36859
1.268,16,FALSE,2.7621,2,0.56126
1.1679,16,TRUE,2.7853,2,0.37814
2.2122,16,TRUE,3.532,2,0.53506
1.6439,16,TRUE,2.5074,2,-0.26654
2.1919,16,FALSE,2.195,1,-0.16798
2.5645,16,TRUE,0.20997,2,-0.10655
2.3281,16,TRUE,-0.22323,2,0.047466
1.1641,16,TRUE,-0.258,2,0.054762
1.1038,16,FALSE,1.3179,2,0.34688
1.5606,16,FALSE,-1.1183,1,0.61187
1.3477,16,TRUE,1.6517,2,0.52173
1.8361,16,FALSE,2.9512,2,0.7142
1.3601,16,TRUE,1.3132,2,0.43642
1.6598,16,TRUE,2.1445,2,0.25665
1.9203,16,FALSE,0.94787,2,-0.33696
1.6041,16,TRUE,2.4723,1,0.12095
1.3362,16,TRUE,3.3874,2,0.024477
1.6999,16,FALSE,1.5893,2,0.16271
1.6041,16,FALSE,2.0573,2,-0.057429
1.2801,16,TRUE,4.3547,2,0.52364
1.4917,16,FALSE,2.6973,1,-0.38236
1.5563,16,TRUE,1.2998,2,-0.068951
1.952,16,FALSE,3.7163,2,-0.44606
1.7239,16,TRUE,3.5536,2,0.48224
1.4084,16,FALSE,-0.7073,1,-0.27011
1.724,16,TRUE,2.6573,2,0.34006
2.168,16,FALSE,2.4017,2,-0.040653
1.9799,16,FALSE,3.8157,1,0.61511
1.1925,16,TRUE,2.3706,2,-0.14586
1.7161,16,FALSE,3.4832,2,0.66942
1.6481,16,TRUE,1.4176,2,0.29864
2.4922,16,TRUE,-0.78477,1,0.51368
1.7943,16,FALSE,0.044229,2,-0.27256
1.4893,16,TRUE,2.124,2,-0.051975
2.0932,16,FALSE,0.68044,2,0.47259
1.6097,16,FALSE,3.5686,2,-0.11934
1.9175,16,FALSE,1.3795,1,0.52647
2.0095,16,TRUE,1.6489,2,0.023188
1.0532,16,TRUE,0.19782,2,0.17126
1.2897,16,TRUE,-0.8538,2,0.18354
1.7576,16,FALSE,0.62118,2,0.14348
1.9613,16,FALSE,2.3078,2,0.23124
1.4776,16,TRUE,-0.32411,1,-0.056016
1.5614,16,FALSE,2.42,2,0.5679
1.7812,16,FALSE,0.29145,1,-0.076489
1.2657,16,TRUE,2.5304,2,0.23942
2.5495,16,FALSE,2.8376,2,0.082617
1.4653,16,TRUE,1.425,2,0.47794
1.2451,16,TRUE,-2.395,2,-0.18915
2.0416,16,TRUE,2.236,2,-0.11776
1.9134,16,TRUE,-1.3534,2,0.53867
2.7733,16,TRUE,2.9223,2,-0.17608
1.8977,16,TRUE,3.793,1,0.57116
2.5176,16,FALSE,2.1846,2,-0.33151
2.4173,16,FALSE,2.7822,2,0.23919
2.0933,16,FALSE,1.1601,2,0.65625
1.9069,16,FALSE,4.3117,1,0.69301
1.7741,16,TRUE,4.7348,1,-0.38996
2.2178,16,FALSE,0.082664,2,-0.080581
1.6982,16,TRUE,0.40692,2,-0.21637
1.998,16,FALSE,3.5634,2,0.31594
2.1139,16,FALSE,0.068761,2,0.24536
0,16,FALSE,-1.1408,1,0.11083
1.246,16,FALSE,0.56277,2,-0.35033
1.914,16,TRUE,0.44347,1,0.31691
1.9018,16,FALSE,1.3283,2,0.16977
1.9061,16,TRUE,0.23105,2,0.40848
1.11,16,TRUE,2.736,2,-0.31204
1.8498,16,TRUE,2.7496,1,0.54062
1.3258,16,TRUE,0.26233,2,0.35954
1.438,16,FALSE,2.4032,1,-0.22051
1.9379,16,FALSE,0.57925,2,0.075588
1.8457,16,FALSE,1.1863,2,0.10131
1.8101,16,TRUE,3.0399,1,0.36328
1.758,16,TRUE,-0.12684,2,0.12508
1.9859,16,FALSE,2.3704,1,0.088177
1.6137,16,FALSE,1.6188,2,0.48464
2.0181,16,TRUE,0.59563,2,-0.12963
2.5059,16,FALSE,4.4373,2,-0.34513
1.6056,16,FALSE,-0.22018,2,0.27007
1.4043,16,FALSE,2.5325,2,0.30035
1.3997,16,TRUE,-0.31799,2,0.31051
2.3233,16,FALSE,0.38438,2,0.091746
2.3354,16,TRUE,0.84887,2,0.20043
2.3558,16,TRUE,1.6199,1,0.19521
2.0718,16,FALSE,-0.0041844,1,-0.06667
1.8915,16,TRUE,-0.85821,2,-0.02966
0.97505,16,TRUE,4.7269,2,0.17321
2.2758,16,FALSE,0.38287,2,-0.085261
1.3714,16,FALSE,-1.8527,2,0.33352
1.7512,16,FALSE,3.5474,2,-0.064596
2.3399,16,FALSE,0.18739,2,0.29492
1.8475,16,FALSE,-0.18496,2,-0.33598
2.4433,16,FALSE,4.1725,2,-0.025752
2.1033,16,FALSE,2.4907,2,-0.03918
2.7157,16,FALSE,3.0434,2,0.067691
2.2796,16,FALSE,2.2562,1,0.3646
1.7473,16,TRUE,1.2559,1,0.078726
1.1914,16,TRUE,1.8061,2,-0.37159
2.8517,16,FALSE,2.7416,1,-0.052347
1.9994,16,TRUE,-4.467,2,0.44573
1.6113,16,TRUE,0.42947,1,0.22765
1.5272,16,TRUE,-0.491,2,0.10754
1.5479,16,TRUE,-0.055701,1,0.43406
1.7195,16,FALSE,1.6978,2,0.5762
1.4115,16,TRUE,2.0742,2,0.078202
2.2472,16,TRUE,1.4345,1,-0.029558
2.0543,17,TRUE,1.5109,2,0.21155
0,17,FALSE,0.39872,1,0.63554
2.3147,17,FALSE,0.10173,2,-0.23927
1.6064,17,TRUE,-0.60112,2,-0.26659
1.8181,17,FALSE,-0.16255,2,-0.27311
1.9028,17,TRUE,0.56644,1,0.53555
0,17,FALSE,0.5444,1,0.047682
1.2505,17,TRUE,1.6776,2,-0.12886
1.7183,17,TRUE,0.33173,2,0.095802
1.9346,17,TRUE,-0.15408,1,-0.52847
1.5705,17,FALSE,2.0134,1,-0.14079
2.3825,17,FALSE,-0.58058,2,0.26449
1.5058,17,TRUE,0.68381,2,0.11122
1.0819,17,TRUE,2.1315,2,0.0086709
1.3579,17,FALSE,1.5763,2,0.19647
1.318,17,FALSE,-0.10914,2,0.21076
1.594,17,TRUE,1.3266,2,0.69315
2.7536,17,FALSE,0.14392,2,0.16094
1.0539,17,TRUE,1.9304,2,-0.362
1.9697,17,FALSE,0.50888,1,-0.29107
0,17,FALSE,-0.093672,1,0.32651
1.8977,17,FALSE,-0.10148,1,0.30117
1.5981,17,FALSE,0.35577,1,0.54323
1.774,17,FALSE,0.88905,2,0.2711
0,17,FALSE,-0.1472,1,-0.079646
